
    Sonde serial number                          	M4643053
    Sonde type                                   	RS92-SGP
    Release point longitude                      	73.83�E
    Release point latitude                       	19.90�N
    Release point height from sea level          	1151 m
    Balloon release date and time                	2022-03-28T14:31:19

   n HeightMSL  Temp     P RH Dir Speed  MRI
             m    �C    mb  %   �   m/s     
4127     16246 -73.9 119.6 29  88   8.7 2507
4128     16250 -73.9 119.6 29  88   8.7 2508
4129     16254 -73.9 119.5 29  88   8.7 2508
4130     16258 -73.9 119.4 29  88   8.7 2509
4131     16262 -73.9 119.3 29  88   8.7 2509
4132     16266 -74.0 119.2 29  89   8.7 2510
4133     16270 -74.0 119.1 29  89   8.7 2511
4134     16274 -74.0 119.1 29  89   8.7 2511
4135     16278 -74.0 119.0 29  89   8.7 2512
4136     16281 -74.0 118.9 29  89   8.7 2512
4137     16285 -74.0 118.8 29  90   8.7 2513
4138     16289 -74.1 118.8 29  90   8.7 2514
4139     16293 -74.1 118.7 29  90   8.7 2514
4140     16297 -74.1 118.6 29  90   8.7 2515
4141     16301 -74.2 118.5 29  91   8.7 2515
4142     16305 -74.2 118.4 29  91   8.7 2516
4143     16309 -74.2 118.4 29  91   8.7 2517
4144     16313 -74.2 118.3 29  91   8.7 2517
4145     16317 -74.3 118.2 29  91   8.7 2518
4146     16320 -74.3 118.1 29  92   8.7 2518
4147     16324 -74.3 118.1 28  92   8.7 2519
4148     16327 -74.3 118.0 28  92   8.7 2519
4149     16331 -74.4 117.9 28  92   8.7 2520
4150     16335 -74.4 117.8 28  92   8.7 2520
4151     16339 -74.4 117.8 28  92   8.7 2521
4152     16343 -74.5 117.7 28  93   8.7 2522
4153     16347 -74.5 117.6 28  93   8.7 2522
4154     16351 -74.5 117.5 28  93   8.7 2523
4155     16354 -74.5 117.4 28  93   8.7 2523
4156     16358 -74.6 117.4 28  93   8.7 2524
4157     16361 -74.6 117.3 28  93   8.7 2524
4158     16364 -74.7 117.2 28  93   8.7 2525
4159     16368 -74.7 117.2 28  93   8.7 2525
4160     16372 -74.8 117.1 28  93   8.7 2526
4161     16375 -74.8 117.0 28  94   8.7 2527
4162     16379 -74.8 116.9 28  94   8.7 2527
4163     16383 -74.8 116.9 28  94   8.7 2528
4164     16387 -74.8 116.8 28  94   8.7 2528
4165     16391 -74.9 116.7 28  94   8.7 2529
4166     16395 -74.9 116.6 28  94   8.7 2530
4167     16399 -75.0 116.5 28  94   8.7 2530
4168     16403 -75.0 116.5 28  94   8.7 2531
4169     16407 -75.0 116.4 28  94   8.7 2531
4170     16411 -75.0 116.3 27  95   8.7 2532
4171     16414 -75.1 116.2 27  95   8.7 2532
4172     16417 -75.1 116.2 27  95   8.7 2533
4173     16421 -75.1 116.1 27  95   8.7 2533
4174     16424 -75.1 116.0 27  95   8.7 2534
4175     16428 -75.2 116.0 27  96   8.7 2534
4176     16432 -75.2 115.9 27  96   8.7 2535
4177     16436 -75.2 115.8 27  96   8.7 2536
4178     16440 -75.2 115.7 27  96   8.8 2536
4179     16444 -75.2 115.6 26  97   8.8 2537
4180     16448 -75.2 115.6 26  97   8.8 2537
4181     16452 -75.2 115.5 26  97   8.8 2538
4182     16456 -75.3 115.4 26  97   8.8 2539
4183     16460 -75.3 115.3 26  98   8.8 2539
4184     16463 -75.4 115.3 26  98   8.8 2540
4185     16467 -75.4 115.2 26  98   8.9 2540
4186     16471 -75.4 115.1 26  99   8.9 2541
4187     16475 -75.4 115.0 26  99   8.9 2542
4188     16478 -75.4 115.0 26  99   8.9 2542
4189     16482 -75.4 114.9 26 100   8.9 2543
4190     16486 -75.4 114.8 25 100   9.0 2543
4191     16489 -75.5 114.7 25 100   9.0 2544
4192     16493 -75.5 114.7 25 100   9.0 2544
4193     16497 -75.5 114.6 25 100   9.0 2545
4194     16500 -75.5 114.5 25 101   9.0 2545
4195     16504 -75.5 114.5 25 101   9.0 2546
4196     16507 -75.5 114.4 25 101   9.0 2546
4197     16511 -75.5 114.3 25 101   9.0 2547
4198     16515 -75.5 114.2 25 101   9.0 2548
4199     16518 -75.5 114.2 25 101   9.0 2548
4200     16522 -75.5 114.1 24 101   9.0 2549
4201     16526 -75.5 114.0 24 101   9.0 2549
4202     16529 -75.5 113.9 24 101   9.0 2550
4203     16533 -75.5 113.9 24 101   9.0 2550
4204     16537 -75.5 113.8 24 101   9.0 2551
4205     16540 -75.5 113.7 24 101   8.9 2551
4206     16544 -75.5 113.7 24 101   8.9 2552
4207     16548 -75.5 113.6 24 100   8.9 2552
4208     16551 -75.6 113.5 24 100   8.9 2553
4209     16555 -75.6 113.4 24 100   8.9 2554
4210     16558 -75.6 113.4 24 100   8.8 2554
4211     16562 -75.6 113.3 24 100   8.8 2555
4212     16566 -75.6 113.2 24 100   8.8 2555
4213     16570 -75.6 113.1 24  99   8.8 2556
4214     16573 -75.7 113.1 23  99   8.8 2556
4215     16577 -75.7 113.0 23  99   8.8 2557
4216     16581 -75.7 112.9 23  99   8.7 2557
4217     16585 -75.7 112.9 23  99   8.7 2558
4218     16588 -75.7 112.8 23  98   8.7 2559
4219     16592 -75.7 112.7 23  98   8.7 2559
4220     16596 -75.8 112.6 23  98   8.7 2560
4221     16599 -75.8 112.6 23  98   8.7 2560
4222     16603 -75.8 112.5 23  98   8.7 2561
4223     16606 -75.8 112.4 23  97   8.7 2561
4224     16610 -75.8 112.4 23  97   8.6 2562
4225     16613 -75.9 112.3 23  97   8.6 2562
4226     16617 -75.9 112.2 23  97   8.6 2563
4227     16621 -75.9 112.2 23  97   8.6 2563
4228     16625 -76.0 112.1 23  97   8.6 2564
4229     16629 -76.1 112.0 23  96   8.6 2565
4230     16633 -76.1 111.9 23  96   8.5 2565
4231     16637 -76.1 111.8 24  96   8.5 2566
4232     16640 -76.2 111.8 24  96   8.5 2566
4233     16644 -76.2 111.7 24  95   8.4 2567
4234     16648 -76.2 111.6 24  95   8.4 2568
4235     16651 -76.2 111.6 24  95   8.4 2568
4236     16655 -76.2 111.5 24  94   8.3 2569
4237     16659 -76.2 111.4 24  94   8.3 2569
4238     16662 -76.2 111.4 24  93   8.2 2570
4239     16666 -76.3 111.3 24  93   8.2 2570
4240     16669 -76.3 111.2 24  93   8.1 2571
4241     16673 -76.3 111.1 24  92   8.1 2571
4242     16678 -76.4 111.1 24  92   8.0 2572
4243     16682 -76.4 111.0 24  91   8.0 2573
4244     16685 -76.4 110.9 24  91   7.9 2573
4245     16689 -76.4 110.8 24  90   7.9 2574
4246     16693 -76.4 110.8 24  90   7.8 2574
4247     16696 -76.4 110.7 24  89   7.8 2575
4248     16700 -76.5 110.6 24  89   7.7 2575
4249     16704 -76.5 110.5 24  88   7.7 2576
4250     16708 -76.5 110.5 25  88   7.7 2577
4251     16713 -76.5 110.4 25  88   7.6 2577
4252     16717 -76.5 110.3 25  87   7.6 2578
4253     16721 -76.5 110.2 25  87   7.6 2579
4254     16725 -76.6 110.2 25  87   7.5 2579
4255     16728 -76.6 110.1 25  87   7.5 2580
4256     16732 -76.6 110.0 25  86   7.5 2580
4257     16736 -76.6 109.9 25  86   7.5 2581
4258     16740 -76.6 109.9 25  86   7.4 2581
4259     16743 -76.7 109.8 25  86   7.4 2582
4260     16747 -76.7 109.7 25  86   7.4 2582
4261     16751 -76.7 109.6 25  86   7.4 2583
4262     16755 -76.8 109.6 25  86   7.4 2584
4263     16759 -76.8 109.5 25  86   7.4 2584
4264     16762 -76.8 109.4 25  86   7.3 2585
4265     16766 -76.9 109.4 25  86   7.3 2585
4266     16770 -76.9 109.3 26  86   7.3 2586
4267     16774 -77.0 109.2 26  86   7.3 2587
4268     16778 -77.0 109.1 26  86   7.3 2587
4269     16782 -77.0 109.1 26  86   7.3 2588
4270     16786 -77.0 109.0 26  86   7.3 2588
4271     16790 -77.0 108.9 26  87   7.3 2589
4272     16794 -77.0 108.8 26  87   7.2 2590
4273     16798 -77.0 108.8 26  87   7.2 2590
4274     16802 -77.1 108.7 26  87   7.2 2591
4275     16805 -77.1 108.6 26  88   7.2 2591
4276     16809 -77.2 108.6 26  88   7.1 2592
4277     16812 -77.3 108.5 26  88   7.1 2592
4278     16815 -77.3 108.4 26  88   7.1 2593
4279     16819 -77.3 108.4 26  89   7.1 2593
4280     16823 -77.3 108.3 26  89   7.0 2594
4281     16827 -77.3 108.2 26  89   7.0 2595
4282     16831 -77.3 108.1 26  90   7.0 2595
4283     16835 -77.3 108.1 26  90   6.9 2596
4284     16838 -77.3 108.0 26  90   6.9 2596
4285     16842 -77.4 107.9 26  91   6.8 2597
4286     16846 -77.4 107.9 26  91   6.8 2597
4287     16850 -77.4 107.8 26  91   6.8 2598
4288     16854 -77.3 107.7 26  91   6.7 2599
4289     16858 -77.3 107.6 26  92   6.7 2599
4290     16862 -77.3 107.5 26  92   6.6 2600
4291     16866 -77.3 107.5 26  92   6.6 2600
4292     16870 -77.3 107.4 26  93   6.5 2601
4293     16873 -77.3 107.3 26  93   6.5 2601
4294     16877 -77.3 107.3 26  94   6.5 2602
4295     16881 -77.3 107.2 26  94   6.4 2603
4296     16885 -77.3 107.1 26  94   6.4 2603
4297     16889 -77.4 107.0 26  95   6.4 2604
4298     16893 -77.4 107.0 26  95   6.3 2605
4299     16897 -77.4 106.9 26  96   6.3 2605
4300     16901 -77.4 106.8 26  96   6.3 2606
4301     16905 -77.4 106.8 26  97   6.2 2606
4302     16908 -77.4 106.7 26  98   6.2 2607
4303     16912 -77.4 106.6 26  98   6.2 2607
4304     16916 -77.5 106.5 26  99   6.2 2608
4305     16920 -77.5 106.5 26  99   6.1 2609
4306     16924 -77.5 106.4 26 100   6.1 2609
4307     16928 -77.5 106.3 26 100   6.1 2610
4308     16932 -77.5 106.2 26 101   6.1 2610
4309     16936 -77.5 106.2 26 102   6.1 2611
4310     16941 -77.6 106.1 26 102   6.0 2612
4311     16944 -77.6 106.0 26 103   6.0 2612
4312     16948 -77.7 105.9 26 104   6.0 2613
4313     16952 -77.7 105.9 26 104   6.0 2613
4314     16956 -77.7 105.8 26 105   6.0 2614
4315     16959 -77.7 105.7 26 106   6.0 2614
4316     16963 -77.7 105.7 26 106   6.0 2615
4317     16967 -77.7 105.6 26 107   5.9 2616
4318     16971 -77.7 105.5 26 107   5.9 2616
4319     16975 -77.8 105.4 26 108   5.9 2617
4320     16979 -77.8 105.4 26 108   5.9 2617
4321     16984 -77.9 105.3 26 109   5.9 2618
4322     16988 -77.9 105.2 26 109   5.8 2619
4323     16992 -77.9 105.1 26 109   5.8 2619
4324     16996 -77.9 105.1 26 109   5.8 2620
4325     17000 -77.9 105.0 26 110   5.8 2621
4326     17004 -77.9 104.9 26 110   5.7 2621
4327     17008 -77.9 104.8 26 110   5.7 2622
4328     17012 -77.9 104.8 26 110   5.7 2622
4329     17016 -78.0 104.7 26 110   5.7 2623
4330     17020 -78.0 104.6 26 110   5.6 2624
4331     17024 -78.0 104.5 26 110   5.6 2624
4332     17028 -78.1 104.5 26 110   5.6 2625
4333     17032 -78.1 104.4 26 110   5.6 2625
4334     17036 -78.1 104.3 26 110   5.5 2626
4335     17040 -78.1 104.3 26 110   5.5 2627
4336     17043 -78.1 104.2 26 110   5.5 2627
4337     17047 -78.1 104.1 26 110   5.5 2628
4338     17051 -78.1 104.1 26 110   5.5 2628
4339     17055 -78.1 104.0 26 110   5.5 2629
4340     17059 -78.1 103.9 26 110   5.5 2629
4341     17063 -78.1 103.8 26 110   5.5 2630
4342     17067 -78.2 103.8 26 110   5.5 2631
4343     17071 -78.2 103.7 26 110   5.5 2631
4344     17074 -78.3 103.6 26 110   5.5 2632
4345     17078 -78.3 103.6 26 111   5.6 2632
4346     17081 -78.3 103.5 26 111   5.6 2633
4347     17085 -78.3 103.4 26 111   5.6 2633
4348     17089 -78.3 103.4 26 111   5.6 2634
4349     17093 -78.3 103.3 26 112   5.6 2635
4350     17097 -78.4 103.2 26 112   5.7 2635
4351     17101 -78.4 103.1 26 112   5.7 2636
4352     17105 -78.5 103.1 26 113   5.8 2636
4353     17109 -78.5 103.0 26 113   5.8 2637
4354     17113 -78.5 102.9 26 113   5.8 2638
4355     17117 -78.5 102.9 26 114   5.9 2638
4356     17121 -78.5 102.8 26 114   5.9 2639
4357     17125 -78.5 102.7 26 115   6.0 2639
4358     17129 -78.6 102.6 26 115   6.0 2640
4359     17133 -78.6 102.6 26 116   6.0 2641
4360     17137 -78.6 102.5 26 116   6.1 2641
4361     17141 -78.6 102.4 26 116   6.1 2642
4362     17145 -78.6 102.3 26 117   6.1 2643
4363     17149 -78.6 102.3 26 117   6.2 2643
4364     17153 -78.6 102.2 26 118   6.2 2644
4365     17157 -78.6 102.1 26 118   6.2 2644
4366     17161 -78.6 102.1 26 119   6.2 2645
4367     17165 -78.6 102.0 26 119   6.3 2645
4368     17169 -78.6 101.9 26 120   6.3 2646
4369     17173 -78.5 101.8 26 120   6.3 2647
4370     17178 -78.5 101.8 26 120   6.3 2647
4371     17182 -78.5 101.7 26 121   6.3 2648
4372     17186 -78.5 101.6 26 121   6.2 2649
4373     17190 -78.6 101.5 26 122   6.2 2649
4374     17194 -78.6 101.5 26 122   6.2 2650
4375     17198 -78.6 101.4 26 123   6.2 2650
4376     17202 -78.6 101.3 26 123   6.1 2651
4377     17206 -78.7 101.3 26 124   6.1 2652
4378     17210 -78.7 101.2 26 124   6.1 2652
4379     17214 -78.7 101.1 26 125   6.0 2653
4380     17217 -78.7 101.1 26 125   6.0 2653
4381     17221 -78.7 101.0 26 125   5.9 2654
4382     17225 -78.8 100.9 26 126   5.9 2655
4383     17230 -78.8 100.8 26 126   5.8 2655
4384     17234 -78.8 100.8 26 127   5.8 2656
4385     17238 -78.8 100.7 26 127   5.7 2656
4386     17242 -78.8 100.6 26 127   5.7 2657
4387     17246 -78.8 100.6 26 128   5.6 2658
4388     17250 -78.8 100.5 26 128   5.5 2658
4389     17254 -78.8 100.4 26 128   5.5 2659
4390     17258 -78.8 100.3 26 129   5.4 2659
4391     17262 -78.8 100.3 26 129   5.3 2660
4392     17266 -78.8 100.2 25 129   5.3 2661
4393     17270 -78.8 100.1 25 129   5.2 2661
4394     17274 -78.8 100.1 25 130   5.2 2662
4395     17278 -78.8 100.0 25 130   5.1 2662
4396     17282 -78.8  99.9 25 130   5.0 2663
4397     17286 -78.8  99.8 25 130   5.0 2664
4398     17290 -78.9  99.8 25 131   4.9 2664
4399     17294 -78.9  99.7 25 131   4.9 2665
4400     17298 -78.9  99.6 25 131   4.8 2666
4401     17302 -78.9  99.6 25 131   4.8 2666
4402     17306 -78.9  99.5 25 131   4.7 2667
4403     17310 -78.9  99.4 25 132   4.7 2667
4404     17314 -78.9  99.3 25 132   4.6 2668
4405     17318 -78.9  99.3 25 132   4.6 2669
4406     17322 -79.0  99.2 25 132   4.5 2669
4407     17327 -79.0  99.1 25 133   4.5 2670
4408     17331 -79.0  99.1 25 133   4.5 2670
4409     17335 -79.1  99.0 25 134   4.4 2671
4410     17340 -79.1  98.9 25 134   4.4 2672
4411     17344 -79.2  98.8 25 134   4.3 2672
4412     17347 -79.2  98.8 25 135   4.3 2673
4413     17351 -79.2  98.7 25 135   4.3 2673
4414     17354 -79.2  98.7 25 136   4.2 2674
4415     17358 -79.2  98.6 25 137   4.2 2675
4416     17362 -79.2  98.5 25 137   4.2 2675
4417     17367 -79.2  98.4 25 138   4.1 2676
4418     17371 -79.2  98.4 25 139   4.1 2677
4419     17375 -79.3  98.3 25 140   4.0 2677
4420     17379 -79.3  98.2 25 141   4.0 2678
4421     17383 -79.3  98.2 24 142   4.0 2678
4422     17387 -79.3  98.1 24 143   3.9 2679
4423     17391 -79.3  98.0 24 144   3.9 2680
4424     17395 -79.4  97.9 24 145   3.8 2680
4425     17400 -79.4  97.9 24 146   3.8 2681
4426     17404 -79.4  97.8 24 148   3.7 2681
4427     17408 -79.5  97.7 24 149   3.7 2682
4428     17412 -79.5  97.7 24 150   3.6 2683
4429     17416 -79.5  97.6 24 152   3.6 2683
4430     17420 -79.5  97.5 24 153   3.5 2684
4431     17424 -79.5  97.4 24 154   3.5 2685
4432     17429 -79.5  97.4 24 156   3.4 2685
4433     17433 -79.5  97.3 24 157   3.3 2686
4434     17437 -79.5  97.2 24 159   3.3 2686
4435     17441 -79.5  97.2 24 160   3.2 2687
4436     17445 -79.5  97.1 24 162   3.2 2688
4437     17449 -79.5  97.0 24 163   3.1 2688
4438     17453 -79.4  97.0 24 165   3.0 2689
4439     17457 -79.4  96.9 24 166   2.9 2689
4440     17461 -79.4  96.8 24 168   2.9 2690
4441     17465 -79.4  96.7 24 169   2.8 2691
4442     17469 -79.5  96.7 23 170   2.7 2691
4443     17473 -79.5  96.6 23 172   2.6 2692
4444     17477 -79.5  96.5 23 173   2.6 2692
4445     17481 -79.5  96.5 23 175   2.5 2693
4446     17485 -79.5  96.4 23 176   2.4 2694
4447     17489 -79.5  96.3 23 177   2.3 2694
4448     17493 -79.5  96.3 23 178   2.2 2695
4449     17497 -79.5  96.2 23 180   2.2 2695
4450     17501 -79.5  96.1 23 181   2.1 2696
4451     17505 -79.4  96.1 23 182   2.0 2697
4452     17509 -79.4  96.0 23 183   2.0 2697
4453     17513 -79.4  95.9 23 184   1.9 2698
4454     17517 -79.4  95.9 23 185   1.8 2698
4455     17521 -79.4  95.8 23 187   1.8 2699
4456     17525 -79.4  95.7 23 188   1.7 2700
4457     17529 -79.4  95.7 23 189   1.6 2700
4458     17533 -79.4  95.6 23 190   1.6 2701
4459     17537 -79.3  95.5 23 191   1.5 2701
4460     17541 -79.3  95.5 23 191   1.5 2702
4461     17545 -79.3  95.4 23 192   1.4 2703
4462     17550 -79.3  95.3 23 193   1.4 2703
4463     17553 -79.2  95.3 23 194   1.4 2704
4464     17557 -79.2  95.2 23 194   1.3 2704
4465     17561 -79.2  95.1 23 195   1.3 2705
4466     17565 -79.2  95.1 23 195   1.3 2706
4467     17569 -79.2  95.0 23 195   1.3 2706
4468     17573 -79.2  94.9 23 195   1.2 2707
4469     17577 -79.1  94.9 23 195   1.2 2707
4470     17580 -79.1  94.8 23 195   1.2 2708
4471     17584 -79.1  94.7 23 194   1.1 2708
4472     17588 -79.1  94.7 23 193   1.1 2709
4473     17592 -79.1  94.6 23 192   1.1 2710
4474     17596 -79.1  94.5 23 191   1.1 2710
4475     17600 -79.0  94.5 23 190   1.0 2711
4476     17604 -79.0  94.4 23 188   1.0 2711
4477     17608 -79.0  94.3 23 186   1.0 2712
4478     17611 -79.0  94.3 23 183   0.9 2712
4479     17615 -79.0  94.2 22 180   0.9 2713
4480     17619 -79.0  94.2 22 177   0.9 2714
4481     17623 -79.1  94.1 22 173   0.8 2714
4482     17628 -79.1  94.0 22 168   0.8 2715
4483     17632 -79.1  93.9 22 163   0.7 2716
4484     17636 -79.1  93.9 22 157   0.7 2716
4485     17640 -79.1  93.8 22 151   0.7 2717
4486     17643 -79.1  93.8 22 143   0.7 2717
4487     17647 -79.2  93.7 22 136   0.7 2718
4488     17651 -79.2  93.6 22 128   0.7 2719
4489     17655 -79.2  93.6 22 120   0.7 2719
4490     17659 -79.3  93.5 22 113   0.8 2720
4491     17663 -79.3  93.4 22 106   0.8 2720
4492     17668 -79.3  93.4 22 100   0.9 2721
4493     17672 -79.3  93.3 22  94   0.9 2722
4494     17676 -79.4  93.2 22  89   1.0 2722
4495     17680 -79.4  93.2 22  85   1.1 2723
4496     17684 -79.4  93.1 22  81   1.1 2723
4497     17688 -79.5  93.0 22  78   1.2 2724
4498     17692 -79.5  93.0 22  75   1.3 2725
4499     17696 -79.5  92.9 22  72   1.4 2725
4500     17701 -79.5  92.8 22  70   1.5 2726
4501     17705 -79.5  92.7 22  68   1.6 2727
4502     17709 -79.5  92.7 22  67   1.7 2727
4503     17713 -79.5  92.6 22  65   1.8 2728
4504     17717 -79.6  92.6 22  64   1.9 2728
4505     17721 -79.6  92.5 22  63   2.0 2729
4506     17725 -79.7  92.4 22  62   2.1 2730
4507     17729 -79.7  92.3 22  61   2.2 2730
4508     17733 -79.7  92.3 22  61   2.3 2731
4509     17737 -79.8  92.2 22  60   2.5 2732
4510     17741 -79.8  92.2 22  59   2.6 2732
4511     17745 -79.8  92.1 22  59   2.7 2733
4512     17748 -79.8  92.0 22  59   2.8 2733
4513     17753 -79.8  92.0 22  58   2.9 2734
4514     17757 -79.8  91.9 22  58   3.0 2735
4515     17761 -79.8  91.8 22  58   3.1 2735
4516     17765 -79.8  91.8 22  58   3.2 2736
4517     17769 -79.8  91.7 22  58   3.3 2736
4518     17773 -79.8  91.6 22  57   3.4 2737
4519     17777 -79.8  91.6 22  57   3.5 2738
4520     17781 -79.9  91.5 22  57   3.6 2738
4521     17785 -79.9  91.4 22  57   3.7 2739
4522     17789 -80.0  91.4 22  57   3.8 2739
4523     17792 -80.0  91.3 22  56   3.9 2740
4524     17797 -80.0  91.3 22  56   4.0 2741
4525     17801 -80.0  91.2 22  56   4.1 2741
4526     17806 -80.0  91.1 22  56   4.2 2742
4527     17810 -80.0  91.0 22  55   4.3 2743
4528     17814 -80.1  91.0 22  55   4.4 2743
4529     17817 -80.1  90.9 22  55   4.5 2744
4530     17821 -80.1  90.9 22  55   4.6 2744
4531     17825 -80.2  90.8 21  54   4.7 2745
4532     17829 -80.2  90.7 21  54   4.8 2745
4533     17833 -80.2  90.7 22  54   4.9 2746
4534     17837 -80.2  90.6 22  53   5.0 2747
4535     17841 -80.2  90.5 22  53   5.1 2747
4536     17845 -80.2  90.5 22  53   5.2 2748
4537     17849 -80.2  90.4 21  53   5.3 2749
4538     17853 -80.3  90.4 21  52   5.3 2749
4539     17856 -80.3  90.3 21  52   5.4 2750
4540     17860 -80.3  90.2 22  52   5.5 2750
4541     17864 -80.3  90.2 22  52   5.6 2751
4542     17868 -80.3  90.1 22  52   5.7 2751
4543     17872 -80.3  90.0 22  52   5.8 2752
4544     17876 -80.3  90.0 22  52   5.8 2753
4545     17880 -80.3  89.9 22  52   5.9 2753
4546     17884 -80.3  89.9 22  52   6.0 2754
4547     17888 -80.4  89.8 22  52   6.1 2754
4548     17892 -80.4  89.7 22  52   6.2 2755
4549     17896 -80.5  89.7 22  52   6.2 2756
4550     17899 -80.5  89.6 22  52   6.3 2756
4551     17903 -80.5  89.5 22  52   6.4 2757
4552     17907 -80.5  89.5 22  53   6.5 2757
4553     17911 -80.5  89.4 22  53   6.5 2758
4554     17915 -80.6  89.4 22  53   6.6 2759
4555     17919 -80.6  89.3 22  53   6.7 2759
4556     17923 -80.7  89.2 22  54   6.8 2760
4557     17926 -80.7  89.2 22  54   6.8 2760
4558     17930 -80.7  89.1 22  54   6.9 2761
4559     17934 -80.7  89.1 22  55   7.0 2761
4560     17937 -80.7  89.0 22  55   7.1 2762
4561     17941 -80.7  89.0 22  55   7.2 2762
4562     17945 -80.8  88.9 22  55   7.3 2763
4563     17949 -80.8  88.8 22  56   7.4 2764
4564     17953 -80.8  88.8 22  56   7.5 2764
4565     17957 -80.9  88.7 22  56   7.6 2765
4566     17961 -80.9  88.6 22  56   7.7 2765
4567     17965 -80.9  88.6 22  56   7.8 2766
4568     17969 -81.0  88.5 22  56   7.9 2767
4569     17973 -81.0  88.4 22  56   8.0 2767
4570     17977 -81.0  88.4 22  56   8.1 2768
4571     17981 -80.9  88.3 22  56   8.2 2768
4572     17985 -80.9  88.3 22  56   8.2 2769
4573     17989 -80.9  88.2 22  57   8.3 2770
4574     17993 -81.0  88.1 22  57   8.4 2770
4575     17997 -81.0  88.1 22  57   8.5 2771
4576     18000 -81.1  88.0 22  57   8.6 2771
4577     18004 -81.1  88.0 22  57   8.6 2772
4578     18008 -81.2  87.9 22  57   8.7 2773
4579     18012 -81.2  87.8 22  57   8.8 2773
4580     18016 -81.2  87.8 22  57   8.8 2774
4581     18020 -81.2  87.7 22  57   8.9 2774
4582     18023 -81.2  87.7 22  57   8.9 2775
4583     18027 -81.3  87.6 22  57   9.0 2776
4584     18031 -81.3  87.5 22  57   9.0 2776
4585     18035 -81.3  87.5 22  57   9.1 2777
4586     18039 -81.3  87.4 22  58   9.1 2777
4587     18043 -81.3  87.3 22  58   9.2 2778
4588     18047 -81.4  87.3 22  58   9.2 2779
4589     18051 -81.4  87.2 22  58   9.2 2779
4590     18055 -81.5  87.2 23  59   9.3 2780
4591     18059 -81.5  87.1 23  59   9.3 2780
4592     18063 -81.5  87.0 23  59   9.3 2781
4593     18066 -81.5  87.0 23  60   9.4 2781
4594     18070 -81.6  86.9 23  60   9.4 2782
